board;x_value_1;x_value_2;x_value_3;x_value_4;x_value_5;x_value_6;x_value_7;x_value_8;x_value_9;o_value_1;o_value_2;o_value_3;o_value_4;o_value_5;o_value_6;o_value_7;o_value_8;o_value_9
[1, 0, 0, -1, -1, 0, 1, 0, 0];0;-0.200282611;-0.384930022;0;0;0.38788977;0;0.293723183;-0.089499896;0;-1.2;-1.2;0;0;-0.836777136;0;-1.2;-1.2
[-1, 0, 0, 1, 1, 0, -1, 0, 0];0;0.800907349;0.902920728;0;0;1;0;0.843468938;0.393551675;0;0.769099808;0.425316064;0;0;0.999791599;0;0.622206397;0.428464387
[-1, 0, 0, 1, -1, 0, 1, 0, 0];0;-0.310290051;-0.520133527;0;0;-0.906841003;0;-0.366939547;0.438100445;0;-1.2;-1.2;0;0;-1.248;0;-1.2;-0.959144988
[-1, 0, 0, -1, 1, 0, 1, 0, 0];0;0.997509265;1;0;0;0.77190834;0;1.10984637;0.945239427;0;0.914678726;0.998921126;0;0;0.413950313;0;0.96914234;0.685455996
[1, 0, 0, 1, -1, -1, 0, 0, 0];0;0.782259693;1.084556717;0;0;0;1;-0.016357418;0.477134988;0;0.555717668;0.681907079;0;0;0;0.999684487;0.263864882;0.329089904
[1, 0, 0, -1, 1, -1, 0, 0, 0];0;1.097322619;1.111099987;0;0;0;0.829932374;0.842828435;1;0;0.914470935;1.125921129;0;0;0;0.66996905;0.898783635;0.999208131
[1, 0, 0, -1, -1, 1, 0, 0, 0];0;0.510551578;0.942103533;0;0;0;0.506063932;0.609057856;0.469866924;0;0.248652983;0.65321322;0;0;0;0.131360587;0.265260323;0.326196768
[-1, 0, 0, 1, 1, -1, 0, 0, 0];0;0.409948462;0.732356404;0;0;0;0.02114313;0.054499936;0.231647935;0;1.0E-323;1.0E-323;0;0;0;-1.248;-0.818111793;-0.994234014
[-1, 0, 0, 1, -1, 1, 0, 0, 0];0;-0.289482167;0.086023453;0;0;0;-0.960052778;-0.761644401;-0.168073202;0;-0.553504004;-0.235412085;0;0;0;-0.969996957;-0.694637706;-0.087308618
[-1, 0, 0, -1, 1, 1, 0, 0, 0];0;0.046290712;-0.079944775;0;0;0;0.830550931;0.401978571;0.371776999;0;-1.2;-1.2;0;0;0;-0.773417466;-1.2;-1.2
[1, 0, 1, 0, 0, 0, 0, -1, -1];0;1;0;0.520057877;0.428455694;0.392627452;1.030758082;0;0;0;0.999691285;0;-0.13982705;0.091034271;-0.393469033;0.842202621;0;0
[1, 0, -1, 0, 0, 0, 0, 1, -1];0;-0.331231654;0;-0.54831003;0.021590978;0.452661048;-0.08522419;0;0;0;-0.397013655;0;-0.134358038;-0.115684036;0.364605256;-0.201695645;0;0
[1, 0, -1, 0, 0, 0, 0, -1, 1];0;0.849704859;0;0.627333832;1;0.28429284;1.014103477;0;0;0;0.446787895;0;0.485696972;0.999839036;0.025213184;0.698303458;0;0
[-1, 0, 1, 0, 0, 0, 0, 1, -1];0;-0.117467543;0;0.18610605;0.591904231;-0.158014611;0.187368325;0;0;0;-0.101783472;0;-0.140279514;0.842246728;-0.56076986;-0.100534134;0;0
[-1, 0, 1, 0, 0, 0, 0, -1, 1];0;0.712871497;0;0.71218736;0.880993809;1;0.720183956;0;0;0;0.416467321;0;0.501428478;0.686056676;0.998981207;0.744668078;0;0
[-1, 0, -1, 0, 0, 0, 0, 1, 1];0;0.997023604;0;-0.116837887;0.169998514;-0.752567418;1;0;0;0;0.437575758;0;-0.143423836;-0.114307128;-0.659394247;0.998944229;0;0
[1, 0, 1, 0, 0, 0, -1, 0, -1];0;1;0;-0.307382037;-0.557000389;0.028835577;0;0.626039054;0;0;0.999835229;0;-0.266374576;-0.248291618;-0.305847571;0;0.457347553;0
[1, 0, -1, 0, 0, 0, 1, 0, -1];0;-0.24147954;0;1;0.162482899;0.728350239;0;-0.026118785;0;0;-0.245812878;0;0.999797675;-0.285352451;0.461751511;0;-0.259066579;0
[1, 0, -1, 0, 0, 0, -1, 0, 1];0;-0.470645332;0;0.213633734;1;0.136945277;0;0.080925465;0;0;-0.185230255;0;-0.115017501;0.999566081;0.023384209;0;-0.08911373;0
[-1, 0, 1, 0, 0, 0, 1, 0, -1];0;-0.074455081;0;0.132976179;1;0.288606877;0;-0.403695509;0;0;-0.144691549;0;0.02812978;0.99893676;-0.14272433;0;-0.08208169;0
[-1, 0, 1, 0, 0, 0, -1, 0, 1];0;-0.071885699;0;0.485733505;-0.185032108;1;0;0.107319617;0;0;-0.254525994;0;0.476335829;-0.163532655;0.999827472;0;-0.346592657;0
[-1, 0, -1, 0, 0, 0, 1, 0, 1];0;0.777992003;0;-0.474874286;-0.172012629;-0.057504187;0;1;0;0;0.502517024;0;-0.154251752;-0.247924714;-0.149423538;0;0.999522503;0
[1, 0, 1, 0, 0, 0, -1, -1, 0];0;1;0;0.343661404;0.43495591;-0.097710204;0;0;1.01325883;0;0.999224306;0;-0.273523961;0.075406378;-0.085660996;0;0;0.841840951
[1, 0, -1, 0, 0, 0, 1, -1, 0];0;0.609667571;0;1;0.790079473;0.736914966;0;0;0.783308533;0;0.511980146;0;0.999424542;0.642195072;0.610428172;0;0;0.729843638
[1, 0, -1, 0, 0, 0, -1, 1, 0];0;0.079698752;0;-0.675363266;1.05678725;0.147893662;0;0;-0.368433293;0;-0.322556293;0;-0.427898695;0.964634232;-0.252136482;0;0;-0.020310876
[-1, 0, 1, 0, 0, 0, 1, -1, 0];0;0.949126956;0;0.829041559;1;0.757689578;0;0;0.666282662;0;0.545751599;0;-0.016523134;0.999767485;0.400451228;0;0;0.772714308
[-1, 0, 1, 0, 0, 0, -1, 1, 0];0;-0.239011573;0;0.452705785;0.532884963;-0.491839621;0;0;0.022764901;0;-0.378326516;0;0.356040289;-0.22700367;-0.301268096;0;0;-0.292996942
[-1, 0, -1, 0, 0, 0, 1, 1, 0];0;0.25851982;0;-0.506089659;0.043498574;0.164086092;0;0;1;0;0.41148466;0;-0.553787182;-0.079215585;-0.239645392;0;0;0.999480823
[1, 0, 1, 0, 0, -1, 0, 0, -1];0;1;0;0.804565111;0.734860033;0;1.076348297;0.843817221;0;0;0.999780855;0;0.696176451;0.634686084;0;0.860467979;0.693989141;0
[1, 0, -1, 0, 0, 1, 0, 0, -1];0;0.129196497;0;1.090660471;0.517924826;0;0.562363409;0.325924126;0;0;0.001333;0;0.38779498;0.451650741;0;0.498210503;0.337870574;0
[1, 0, -1, 0, 0, -1, 0, 0, 1];0;0.314274148;0;0.879802333;1;0;0.95448438;0.710142061;0;0;0.20933502;0;0.595688973;0.999762622;0;0.862366563;0.359357873;0
[-1, 0, 1, 0, 0, 1, 0, 0, -1];0;-0.5119416;0;-0.043681592;0.696825504;0;0.183960658;-0.123836144;0;0;-0.798401426;0;-0.278147903;0.468719708;0;-0.133526341;-0.449229585;0
[-1, 0, 1, 0, 0, -1, 0, 0, 1];0;-0.202690306;0;0.424591999;0.205458316;0;0.644332796;0.17434093;0;0;-0.229802746;0;0.294157977;0.330687616;0;0.626593249;0.162444338;0
[-1, 0, -1, 0, 0, 1, 0, 0, 1];0;-0.221163482;0;-0.169757005;0.273239087;0;0.41259244;-0.30182731;0;0;-0.036635477;0;-0.515177165;-0.411824738;0;-0.218222319;-0.608539398;0
[1, 0, 1, 0, 0, -1, 0, -1, 0];0;1;0;0.995260094;0.844111148;0;0.744342515;0;0.772618448;0;0.999839097;0;0.667856625;0.905721133;0;0.689044364;0;0.375560819
[1, 0, -1, 0, 0, 1, 0, -1, 0];0;-0.402089031;0;0.462542147;0.709087998;0;0.49290402;0;0.116772459;0;0.055545802;0;0.321015453;0.669187261;0;0.47556558;0;0.153118964
[1, 0, -1, 0, 0, -1, 0, 1, 0];0;-0.482059676;0;0.092937296;0.023465105;0;0.072269633;0;0.519595062;0;-0.707073495;0;-0.161954493;-0.112676259;0;-0.146765386;0;0.476886052
[-1, 0, 1, 0, 0, 1, 0, -1, 0];0;-0.027780328;0;0.556015226;0.915067982;0;0.256939641;0;1;0;0.199177135;0;0.255466545;0.712097766;0;0.564070525;0;0.999470041
[-1, 0, 1, 0, 0, -1, 0, 1, 0];0;0.127948296;0;0.193124034;0.778314906;0;0.947637848;0;0.198479516;0;-0.01091441;0;0.333931029;0.710170785;0;0.530820808;0;0.144370535
[-1, 0, -1, 0, 0, 1, 0, 1, 0];0;-0.367228156;0;-0.47985261;0.169749811;0;-0.579406833;0;-0.208023044;0;0.042741031;0;-0.585211647;-0.109693207;0;-0.301339555;0;-0.520196298
[1, 0, 1, 0, 0, -1, -1, 0, 0];0;1;0;0.351754639;0.605327693;0;0;0.305879933;1.009718662;0;0.999236548;0;0.477464947;0.595921885;0;0;0.5109543;0.621784754
[1, 0, -1, 0, 0, 1, -1, 0, 0];0;-0.244284191;0;-0.200038639;0.970483409;0;0;-0.477696695;-0.359711317;0;-0.574708241;0;-0.25883682;0.883600393;0;0;0.018157229;-0.212398757
[1, 0, -1, 0, 0, -1, 1, 0, 0];0;0.114971802;0;1;-0.017418622;0;0;0.250729226;1.05883176;0;-0.197125808;0;0.999529765;0.026633041;0;0;-0.098117205;0.863598184
[-1, 0, 1, 0, 0, 1, -1, 0, 0];0;-0.418021131;0;0.696593957;0.161229732;0;0;-0.184270309;1;0;-0.590315528;0;0.384904953;-0.084957061;0;0;-0.427126007;0.999410497
[-1, 0, 1, 0, 0, -1, 1, 0, 0];0;-0.002685257;0;0.459572095;1;0;0;0.796854787;0.723220449;0;0.061263169;0;0.518466775;0.999911421;0;0;0.51678231;0.588877279
[-1, 0, -1, 0, 0, 1, 1, 0, 0];0;0.423828584;0;-0.565774129;0.223954478;0;0;-0.517287384;-0.123383297;0;0.296171229;0;-0.472259927;-0.078202131;0;0;-0.274063008;-0.307110639
[1, 0, 1, 0, -1, 0, 0, 0, -1];0;1;0;1.062177791;0;0.110239982;0.515610873;0.214345433;0;0;0.999455391;0;0.4642357;0;0.172236305;0.504156688;0.521389362;0
[1, 0, -1, 0, 1, 0, 0, 0, -1];0;-0.435369801;0;0.150064378;0;0.68275971;0.018593446;0.478946632;0;0;-0.515035787;0;-0.107348085;0;0.427700309;-0.193488586;-0.113253543;0
[1, 0, -1, 0, -1, 0, 0, 0, 1];0;-0.143082339;0;0.401607513;0;-0.944301154;0.915845438;-0.256300159;0;0;-1.009998332;0;-1.00999709;0;-1.009998482;0.456200938;-1.009997841;0
[-1, 0, 1, 0, 1, 0, 0, 0, -1];0;0.574231145;0;0.886997882;0;0.960227892;1;0.921517261;0;0;0.398532857;0;0.962262748;0;0.427872143;0.999704427;0.902407646;0
[-1, 0, 1, 0, -1, 0, 0, 0, 1];0;0.478012308;0;0.595676587;0;1;0.759347492;0.897598427;0;0;0.089666794;0;0.554792253;0;0.999396758;0.51255563;0.513722318;0
[-1, 0, -1, 0, 1, 0, 0, 0, 1];0;0.548620293;0;-0.346881579;0;-0.372765108;0.019110219;0.461816895;0;0;1.40E-43;0;-1.2;0;-1.2;-1.2;-1.2;0
[1, 0, 1, 0, -1, 0, 0, -1, 0];0;1;0;0.450518327;0;-0.423926341;0.19932125;0;0.188611415;0;0.999566886;0;-0.234016708;0;0.020727732;-0.250958076;0;-0.118451698
[1, 0, -1, 0, 1, 0, 0, -1, 0];0;0.324255379;0;0.760327239;0;0.329725179;0.840335973;0;1;0;0.019462722;0;0.735815486;0;0.661683453;0.657135455;0;0.99987074
[1, 0, -1, 0, -1, 0, 0, 1, 0];0;-0.857068855;0;-0.219678765;0;-0.256568756;0.51368085;0;0.054026721;0;-0.983438783;0;-0.290209029;0;-0.285627658;0.553522057;0;-0.229896016
[-1, 0, 1, 0, 1, 0, 0, -1, 0];0;-0.040290195;0;0.817845418;0;0.690744163;1;0;0.666930093;0;0.047101833;0;0.70374652;0;0.604430405;0.999601077;0;0.675633531
[-1, 0, 1, 0, -1, 0, 0, 1, 0];0;-0.873726471;0;-0.464964435;0;-0.219823661;0.278230825;0;0.819073411;0;-1.015931229;0;-0.187166758;0;-0.155372447;-0.32167016;0;0.497412877
[-1, 0, -1, 0, 1, 0, 0, 1, 0];0;1;0;-0.391735814;0;0.190545438;-0.074421076;0;0.819939038;0;0.999501893;0;-0.155533104;0;-0.011129609;-0.168893227;0;0.001936275
[1, 0, 1, 0, -1, 0, -1, 0, 0];0;1;0;-0.024299734;0;0.50582082;0;0.379139543;0.625306569;0;0.999851331;0;0.074605655;0;0.469364743;0;0.573017056;0.533577076
[1, 0, -1, 0, 1, 0, -1, 0, 0];0;0.631770315;0;0.801258261;0;1.105187931;0;0.911286536;1;0;0.521924751;0;0.495151485;0;0.899708684;0;0.918069512;0.999863008
[1, 0, -1, 0, -1, 0, 1, 0, 0];0;0.64054818;0;1;0;0.758417225;0;0.570788179;0.256686022;0;0.186215309;0;0.999721228;0;0.508446158;0;0.54794507;0.490959377
[-1, 0, 1, 0, 1, 0, -1, 0, 0];0;-0.241265727;0;0.303892141;0;0.770519709;0;-0.176266511;-0.180512519;0;-1.2;0;1.0E-323;0;-1.2;0;-1.2;-1.2
[-1, 0, 1, 0, -1, 0, 1, 0, 0];0;-0.429875903;0;-0.196378215;0;0.208560504;0;-0.003576024;0.667597027;0;-1.2;0;-1.2;0;-1.2;0;-1.2;0.576466084
[-1, 0, -1, 0, 1, 0, 1, 0, 0];0;0.654429676;0;-0.20381221;0;-0.245588697;0;0.57138034;0.169374991;0;1.0E-323;0;-1.2;0;-1.2;0;-1.2;-1.2
[1, 0, 1, 0, -1, -1, 0, 0, 0];0;1;0;1.026852244;0;0;-0.241779484;0.550795765;0.008953454;0;0.99922838;0;0.69794349;0;0;-0.137734705;-0.159204199;-0.401822235
[1, 0, -1, 0, 1, -1, 0, 0, 0];0;0.929203524;0;0.674475845;0;0;0.02767504;-0.234979032;1;0;0.03671629;0;0.069953941;0;0;0.077672914;0.108729816;0.99831979
[1, 0, -1, 0, -1, 1, 0, 0, 0];0;-0.278941753;0;-0.144323268;0;0;0.530265373;0.341823656;-0.290726776;0;-1.2;0;-1.2;0;0;1.0E-323;-1.2;-1.2
[-1, 0, 1, 0, 1, -1, 0, 0, 0];0;0.833361353;0;0.753215486;0;0;1;0.556861329;0.09026021;0;0.65699893;0;0.717169252;0;0;0.999867401;0.603376444;0.231849375
[-1, 0, 1, 0, -1, 1, 0, 0, 0];0;-0.476979008;0;0.05510649;0;0;-0.096066754;-0.334259297;1;0;-0.298248182;0;-0.300560156;0;0;-0.33440332;-0.34154181;0.999829555
[-1, 0, -1, 0, 1, 1, 0, 0, 0];0;0.906959107;0;1;0;0;-0.248570899;0.327692342;-0.151563046;0;0.755824517;0;0.999757165;0;0;-0.077524395;-0.118117315;-0.504705851
[1, 0, 1, -1, 0, 0, 0, 0, -1];0;1;0;0;0.91943126;0.417828751;0.843607609;0.566001134;0;0;0.999689799;0;0;0.696051998;0.53006114;0.663106045;0.527247966;0
[1, 0, -1, 1, 0, 0, 0, 0, -1];0;-0.578706906;0;0;0.646641666;0.36866573;1;-0.112241497;0;0;-0.629168048;0;0;-0.093859991;0.502150348;0.999312686;-0.236515351;0
[1, 0, -1, -1, 0, 0, 0, 0, 1];0;0.431214297;0;0;1;0.375992502;0.862364432;0.462519301;0;0;0.20716521;0;0;0.999545475;0.480678434;0.618216011;0.511372776;0
[-1, 0, 1, 1, 0, 0, 0, 0, -1];0;-0.375995588;0;0;1.110162426;-0.575636791;-0.102261424;-0.100862236;0;0;-0.456644422;0;0;0.92723362;-0.404105693;-0.15508885;-0.195057488;0
[-1, 0, 1, -1, 0, 0, 0, 0, 1];0;0.468465653;0;0;0.42919413;1;1.040849177;-0.341607436;0;0;-0.129541085;0;0;0.109641376;0.99906269;0.868423661;-0.077100516;0
[-1, 0, -1, 1, 0, 0, 0, 0, 1];0;0.299935745;0;0;-0.057253718;-0.259076935;-0.183385516;-0.188363557;0;0;0.254175053;0;0;-0.176398735;-0.479041425;-0.407091388;-0.361201261;0
[1, 0, 1, -1, 0, 0, 0, -1, 0];0;1;0;0;0.970047448;0.927583613;0.851675283;0;0.942050048;0;0.999299464;0;0;0.86145357;0.689555175;0.530123224;0;0.680546574
[1, 0, -1, 1, 0, 0, 0, -1, 0];0;0.346452906;0;0;0.771320549;-0.030157789;1;0;0.858328375;0;0.073317387;0;0;0.635579712;0.273646664;0.999941903;0;0.615804165
[1, 0, -1, -1, 0, 0, 0, 1, 0];0;0.562120608;0;0;0.595654746;0.672679652;-0.042542033;0;0.367606815;0;0.004910687;0;0;0.65961201;0.298281635;0.043607103;0;0.575338967
[-1, 0, 1, 1, 0, 0, 0, -1, 0];0;0.051754836;0;0;0.948703352;0.66120706;-0.137213856;0;0.801112142;0;0.017165117;0;0;0.58537431;0.294759441;0.087424583;0;0.470171737
[-1, 0, 1, -1, 0, 0, 0, 1, 0];0;-0.20762076;0;0;0.25302588;-0.424328858;0.700699194;0;0.30710179;0;-0.617153118;0;0;-0.024003214;-0.357759211;0.477646129;0;-0.030313374
[-1, 0, -1, 1, 0, 0, 0, 1, 0];0;0.207609855;0;0;-0.09764189;-0.395650282;-0.826183387;0;0.424455958;0;0.134156355;0;0;-0.069574518;-0.587671004;-0.717537185;0;-0.323727964
[1, 0, 1, -1, 0, 0, -1, 0, 0];0;1;0;0;0.823873604;0.894762272;0;0.831263819;1.105473891;0;1;0;0;1.002306727;1.003018641;0;1.006033376;1.006031483
[1, 0, -1, 1, 0, 0, -1, 0, 0];0;-0.461813292;0;0;0.667784699;0.533857339;0;-0.319971294;0.399781482;0;-0.800592381;0;0;0.521337562;-0.056311817;0;-0.445242374;-0.206439358
[1, 0, -1, -1, 0, 0, 1, 0, 0];0;-0.150730484;0;0;0.899954577;0.538581816;0;0.227997397;0.81587627;0;-0.269704235;0;0;0.376682391;0.361476317;0;0.146590452;0.72813743
[-1, 0, 1, 1, 0, 0, -1, 0, 0];0;-0.086405012;0;0;0.807188439;0.129249431;0;0.172104541;0.649637299;0;-0.074620903;0;0;0.437192154;0.39887403;0;0.32747296;0.466611769
[-1, 0, 1, -1, 0, 0, 1, 0, 0];0;0.378265807;0;0;1;0.916202534;0;0.233680805;1.107978599;0;0.24318572;0;0;0.999289241;0.705105635;0;0.38324708;0.916874906
[-1, 0, -1, 1, 0, 0, 1, 0, 0];0;0.027582021;0;0;-0.45612439;-0.26375071;0;0.260477454;-0.084588935;0;-0.036719413;0;0;-0.421501361;-0.436389195;0;-0.705078913;-0.343109323
[1, 0, 1, -1, 0, -1, 0, 0, 0];0;1;0;0;1.111099987;0;0.512598673;0.342202641;-0.266672123;0;0.999687306;0;0;1.134722529;0;0.081649121;0.15487906;0.024803076
[1, 0, -1, 1, 0, -1, 0, 0, 0];0;-0.554440987;0;0;0.421844598;0;1;0.144437706;0.784503784;0;-0.193360679;0;0;-0.090369302;0;0.999654661;-0.345355312;0.690788878
[1, 0, -1, -1, 0, 1, 0, 0, 0];0;0.320267537;0;0;0.695311977;0;0.254347099;0.57590879;0.235043775;0;0.10181478;0;0;0.753780132;0;0.335207111;0.222486255;0.456218529
[-1, 0, 1, 1, 0, -1, 0, 0, 0];0;0.300624936;0;0;0.609542347;0;0.695885075;0.370036716;0.361681994;0;0.164235878;0;0;0.700839562;0;0.427959733;0.286147349;0.316256492
[-1, 0, 1, -1, 0, 1, 0, 0, 0];0;-0.400528846;0;0;-0.024553123;0;1.021630723;-0.076292411;1;0;-0.248665679;0;0;0.082788592;0;0.714776943;-0.221368239;0.999736764
[-1, 0, -1, 1, 0, 1, 0, 0, 0];0;0.645557724;0;0;1;0;-0.708874193;-0.167245745;-0.792119358;0;0.099310557;0;0;0.999562674;0;-0.418873016;-0.691820321;-0.442282805
[1, 0, 1, -1, -1, 0, 0, 0, 0];0;1;0;0;0;0.926847808;-0.663731403;0.106366712;0.413112873;0;0.99968015;0;0;0;0.718789569;-0.455470116;-0.067324203;-0.105558948
[1, 0, -1, 1, -1, 0, 0, 0, 0];0;-0.678796445;0;0;0;-0.491530167;1;0.218856345;-0.285825724;0;-0.218807353;0;0;0;-0.235049479;0.999747431;-0.23163503;-0.277930391
[1, 0, -1, -1, 1, 0, 0, 0, 0];0;0.920340731;0;0;0;0.866632636;0.384950059;0.96243929;1;0;0.620696011;0;0;0;0.685562911;0.2508478;0.752504552;0.999066551
[-1, 0, 1, 1, -1, 0, 0, 0, 0];0;-0.591885109;0;0;0;-0.233204044;-0.51780164;-0.181428939;0.547226517;0;-0.52228348;0;0;0;-0.282703501;-0.5738398;-0.218477298;0.575276338
[-1, 0, 1, -1, 1, 0, 0, 0, 0];0;0.165399249;0;0;0;0.232338841;1;0.544207623;-0.046741937;0;-0.034557975;0;0;0;0.074637594;0.999676546;0.117456988;0.048891496
[-1, 0, -1, 1, 1, 0, 0, 0, 0];0;0.866524858;0;0;0;1;0.035317416;0.03130272;0.526826279;0;0.116069076;0;0;0;1;-1.2;-1.2;-1.2
[1, 1, 0, 0, 0, 0, 0, -1, -1];0;0;1;0.487219463;-0.298970306;0.17259962;0.813544495;0;0;0;0;0.999727824;-0.095449207;-0.393522136;-0.120131048;0.573869269;0;0
[1, -1, 0, 0, 0, 0, 0, 1, -1];0;0;0.452939583;0.810488162;0.174185592;0.551155572;0.484228423;0;0;0;0;0.334925599;0.509099912;0.110245847;0.296331853;0.530173687;0;0
[1, -1, 0, 0, 0, 0, 0, -1, 1];0;0;0.201862649;0.178034355;1;0.862463202;0.787757295;0;0;0;0;0.035348479;0.199578793;0.999646133;0.186496278;-0.060945579;0;0
[-1, 1, 0, 0, 0, 0, 0, 1, -1];0;0;0.1523553;-0.407403483;1;0.125746401;0.023319412;0;0;0;0;-0.30919676;-0.391478204;0.999838555;-0.291033781;-0.202196136;0;0
[-1, 1, 0, 0, 0, 0, 0, -1, 1];0;0;0.459056627;0.396745282;0.093488867;0.679588204;0.296198051;0;0;0;0;0.582738881;0.320766336;0.011357686;0.487668291;0.28431736;0;0
[-1, -1, 0, 0, 0, 0, 0, 1, 1];0;0;0.940568491;0.255161665;-0.444668146;-0.202468649;1;0;0;0;0;0.713539678;-0.070348718;-0.419362045;-0.131864643;0.999351264;0;0
[1, 1, 0, 0, 0, 0, -1, 0, -1];0;0;1;-0.293378726;-0.364000375;-0.285753097;0;0.693010585;0;0;0;0.99846365;-0.662647149;-0.283853428;-0.222484608;0;0.479284659;0
[1, -1, 0, 0, 0, 0, 1, 0, -1];0;0;0.608965051;1;0.740231922;0.530343818;0;0.469197294;0;0;0;0.745315102;0.999433938;0.752661389;0.547663023;0;0.433505951;0
[1, -1, 0, 0, 0, 0, -1, 0, 1];0;0;0.869523042;0.659205619;1;0.596849856;0;0.337766468;0;0;0;0.707565853;0.117603976;0.999723072;0.405230649;0;0.514118033;0
[-1, 1, 0, 0, 0, 0, 1, 0, -1];0;0;-0.407692169;0.161674561;0.670375043;0.185431718;0;0.01690582;0;0;0;-0.071792815;-0.546853786;0.964538511;-0.117593908;0;-0.160056609;0
[-1, 1, 0, 0, 0, 0, -1, 0, 1];0;0;-0.20938976;0.279262137;-0.076840881;0.0775732;0;-0.523889498;0;0;0;-0.19536997;0.381254224;-0.139454068;-0.186723357;0;-0.440232169;0
[-1, -1, 0, 0, 0, 0, 1, 0, 1];0;0;0.868983777;0.159593915;0.775886594;0.260341896;0;1;0;0;0;0.894226516;-0.327747094;-0.112490464;-0.119301105;0;0.998943421;0
[1, 1, 0, 0, 0, 0, -1, -1, 0];0;0;1;-0.477000163;0.914873257;-0.006048331;0;0;0.863274656;0;0;0.999771365;-0.159339577;-0.013843959;-0.353590127;0;0;0.70833616
[1, -1, 0, 0, 0, 0, 1, -1, 0];0;0;-0.137847861;1;1.111099997;0.30802642;0;0;0.215487536;0;0;0.064120348;0.999858102;1.134513492;0.040248133;0;0;0.094822233
[1, -1, 0, 0, 0, 0, -1, 1, 0];0;0;0.408945425;-0.024022397;0.946504443;0.504388878;0;0;0.835403424;0;0;0.3517693;0.13431197;0.690689311;0.325790126;0;0;0.430121019
[-1, 1, 0, 0, 0, 0, 1, -1, 0];0;0;0.317264706;0.193900428;0.657034018;0.572607948;0;0;0.172550649;0;0;0.402109777;0.104339889;0.68765414;0.282228182;0;0;0.299698509
[-1, 1, 0, 0, 0, 0, -1, 1, 0];0;0;-0.254409317;0.471871678;1;-0.605109684;0;0;0.272225129;0;0;-0.464300977;0.211427837;0.999047097;-0.654993032;0;0;-0.373635147
[-1, -1, 0, 0, 0, 0, 1, 1, 0];0;0;0.980779979;0.263574454;0.349721989;-0.373564763;0;0;1;0;0;0.779823094;-0.41213767;0.06489169;-0.286779968;0;0;0.999827803
[1, 1, 0, 0, 0, -1, 0, 0, -1];0;0;1;0.147206805;0.119863416;0;-0.071538809;0.24903838;0;0;0;0.999389017;-0.040665061;-0.139532624;0;-0.130498926;0.007738422;0
[1, -1, 0, 0, 0, 1, 0, 0, -1];0;0;-0.022939549;0.474972663;0.774690318;0;0.719310758;0.474354184;0;0;0;-0.278537013;0.454855793;0.473857698;0;0.583555605;0.314463961;0
[1, -1, 0, 0, 0, -1, 0, 0, 1];0;0;-0.04676252;0.740670954;1;0;0.944647104;0.565609487;0;0;0;0.066168228;0.668605264;0.999867235;0;0.581138592;0.695338916;0
[-1, 1, 0, 0, 0, 1, 0, 0, -1];0;0;-0.504464235;-5.84E-04;0.477299892;0;-0.056937115;-0.284971959;0;0;0;-0.740602882;-0.225302921;0.687224026;0;-0.108483962;-0.279449674;0
[-1, 1, 0, 0, 0, -1, 0, 0, 1];0;0;-0.003146857;0.479980783;0.444192345;0;0.71527251;0.64537535;0;0;0;-0.235297861;0.290243566;0.528289946;0;0.462065406;0.37806194;0
[-1, -1, 0, 0, 0, 1, 0, 0, 1];0;0;1;0.154708372;-0.116593374;0;0.220891873;0.037830413;0;0;0;0.999863705;-0.099018389;-0.118346944;0;-0.132222673;-0.060890657;0
[1, 1, 0, 0, 0, -1, 0, -1, 0];0;0;1;1.099623679;0.551299803;0;0.597342819;0;0.935561763;0;0;1;1.001713026;0.998057694;0;1.00577773;0;1.006157618
[1, -1, 0, 0, 0, 1, 0, -1, 0];0;0;0.040039129;0.132295315;0.814979032;0;0.183838921;0;0.064743922;0;0;-0.29472644;-0.087728222;0.916579694;0;0.019630234;0;-0.031461011
[1, -1, 0, 0, 0, -1, 0, 1, 0];0;0;0.424788285;0.783576675;0.720612277;0;0.754566036;0;0.92917483;0;0;0.99891738;1.00252446;0.998135044;0;1.005836067;0;1.001583448
[-1, 1, 0, 0, 0, 1, 0, -1, 0];0;0;0.193502775;0.698995727;0.100184728;0;0.527568139;0;0.669110756;0;0;0.093191433;0.375480689;0.31541485;0;0.241236437;0;0.455124772
[-1, 1, 0, 0, 0, -1, 0, 1, 0];0;0;0.430786545;0.916602299;1;0;0.585560098;0;1.037414536;0;0;0.07998184;0.35939645;0.999745719;0;0.248378632;0;0.522491875
[-1, -1, 0, 0, 0, 1, 0, 1, 0];0;0;-0.276066037;0.005672809;0.495391206;0;-0.349537479;0;0.362650775;0;0;0.363973521;-0.219525393;-0.40721438;0;-0.392461802;0;-0.087293249
[1, 1, 0, 0, 0, -1, -1, 0, 0];0;0;1;0.059796219;1.074289181;0;0;0.360247002;0.154563328;0;0;0.999889859;0.081340649;0.683821681;0;0;0.291443182;0.493842849
[1, -1, 0, 0, 0, 1, -1, 0, 0];0;0;0.371121063;-0.05188843;0.719228394;0;0;0.291873446;0.804292794;0;0;0.037391121;-0.142744257;0.650665137;0;0;0.281391045;0.537592252
[1, -1, 0, 0, 0, -1, 1, 0, 0];0;0;0.725942626;1;0.78188038;0;0;0.99162764;0.771346209;0;0;0.444188675;0.999636123;0.921975962;0;0;0.699058163;0.790352852
